# Age of Mithology
https://youtube.com/watch?v=3vO4oOmVazQ	available	Breath of Fire III - Do Your Best!
https://youtube.com/watch?v=MzGGnd9a1MA	available	Breath of Fire III - Guild
https://youtube.com/watch?v=F2wssN8-G1Y	available	Breath of Fire III - Intermission
https://youtube.com/watch?v=bnrVnTSKXsI	available	Breath of Fire III - My Favorite Trick
https://youtube.com/watch?v=RQy5ABqhMy8	available	Breath of Fire III - Nothing to Say
https://youtube.com/watch?v=ltUeV1AGHBw	available	Breath of Fire III - Sandy Sound
https://youtube.com/watch?v=Nc3iDE-9i94	available	Breath of Fire III - Spoiled by Regret
https://youtube.com/watch?v=cqV43Zs8KHQ	available	Breath of Fire III - Take it and Run
https://youtube.com/watch?v=Kfm8AHLXJWE	available	Breath of Fire III - Technology
https://youtube.com/watch?v=9qvhCRVIxcM	available	Breath of Fire III - That Old House
https://youtube.com/watch?v=mKwCfE-mm2k	available	Breath of Fire III - The Champion
https://youtube.com/watch?v=UVZr5FgcISc	available	Breath of Fire III - The Perfect Day (Even the Sun's Happy)
https://youtube.com/watch?v=8O7OY3M0Ftc	available	Breath of Fire III - To a Distant Place (Overworld Theme 2)
https://youtube.com/watch?v=jmbxNr78nc4	available	Breath of Fire III - Turning Point
https://youtube.com/watch?v=MJbNhqbS8To	available	Breath of Fire III - Unfulfilled Progress
https://youtube.com/watch?v=Lc_K1V271UM	available	Breath of Fire III - Walking the Road
https://youtube.com/watch?v=w2Yr3ltoTp8	available	Breath of Fire III - What Do You Mean, "Half Done"?
https://youtube.com/watch?v=61KBFeF-apw	available	Breath of Fire III - Wyndia, The Town Favored by the Wind

# Breath of Fire 4
https://youtube.com/watch?v=UZvzH0Hbokc	available	Breath of Fire IV Music ~ 2000 Treasure If You Win
https://youtube.com/watch?v=_xUt6rRwrPU	available	Breath of Fire IV Music ~ A Raging Emperor's Banquet
https://youtube.com/watch?v=wAypYxc0HlE	available	Breath of Fire IV Music ~ A Warring God
